168a,Closure,18,INCORRECT,./incorrect/Closure-18/1624652313312.patch,SequenceR,"com.google.javascript.jscomp,Compiler.java,1285,7",0.0002541942044,Ye(patch3-Closure-18-SequenceR)
168b,Lang,43,INCORRECT,./incorrect/Lang-43/1628244108190.patch,ConFix,"org.apache.commons.lang.text,ExtendedMessageFormat.java,419,7",1,NewDataset(patch1-Lang-43-ConFix-2)
169a,Closure,18,INCORRECT,./incorrect/Closure-18/1624652313313.patch,SequenceR,"com.google.javascript.jscomp,Compiler.java,1285,7",0.0002541942044,Ye(patch4-Closure-18-SequenceR)
16a,Time,9,INCORRECT,./incorrect/Time-9/1624652313143.patch,Arja-e,"org.joda.time,DateTimeZone.java,281,6",0.03225806452,Yuan(Arja-e(Time_9))
170a,Closure,18,INCORRECT,./incorrect/Closure-18/1624652313314.patch,SequenceR,"com.google.javascript.jscomp,Compiler.java,1285,7",0.0002541942044,Ye(patch5-Closure-18-SequenceR)
170b,Lang,40,INCORRECT,./incorrect/Lang-40/1628244108191.patch,LSRepair,"org.apache.commons.lang,StringUtils.java,1041,11",0.5,NewDataset(patch1-Lang-40-LSRepair-1)
171a,Closure,18,INCORRECT,./incorrect/Closure-18/1624652313315.patch,SequenceR,"com.google.javascript.jscomp,Compiler.java,1285,7",0.0002541942044,Ye(patch1-Closure-18-SequenceR)
171b,Lang,40,CORRECT,./correct/Lang-40/1628244108191.patch,N/A,"org.apache.commons.lang,StringUtils.java,1045,7",0.5,Defects4J_2_0_0(Lang-40)
172a,Closure,22,CORRECT,./correct/Closure-22/1624652313315.patch,N/A,"com.google.javascript.jscomp,CheckSideEffects.java,98,44",0.002673796791,Defects4J_2_0_0(Closure-22)
172b,Math,93,INCORRECT,./incorrect/Math-93/1628244108192.patch,LSRepair,"org.apache.commons.math.util,MathUtils.java,341,13",0.5,NewDataset(patch1-Math-93-LSRepair-1)
173a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313316.patch,Nopol2017,"com.google.javascript.jscomp,CheckSideEffects.java,113,12",0.002673796791,Xiong(Patch109)
174b,Lang,39,INCORRECT,./incorrect/Lang-39/1628244108193.patch,Hercules,"org.apache.commons.lang3,StringUtils.java,3672,7",0.5,NewDataset(patch1-Lang-39-Hercules-1)
175a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313318.patch,GenProg,"com.google.javascript.jscomp,CheckSideEffects.java,113,10",0.002673796791,Wang(patch1-Closure-22-GenProg-plausible)
175b,Lang,39,INCORRECT,./incorrect/Lang-39/1628244108195.patch,ConFix,"org.apache.commons.lang3,StringUtils.java,3673,7",0.5,NewDataset(patch1-Lang-39-ConFix-2)
176a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313319.patch,TBar,"com.google.javascript.jscomp,CheckSideEffects.java,111,7",0.002673796791,Wang(patch1-Closure-22-TBar-plausible)
177a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313321.patch,Kali,"com.google.javascript.jscomp,CheckSideEffects.java,108,7",0.002673796791,Wang(patch1-Closure-22-Kali-plausible)
178a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313322.patch,AVATAR,"com.google.javascript.jscomp,CheckSideEffects.java,108,7",0.002673796791,Wang(patch1-Closure-22-AVATAR-plausible)
179a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313323.patch,Arja,"com.google.javascript.jscomp,CheckSideEffects.java,100,13;com.google.javascript.jscomp,CheckSideEffects.java,114,8",0.002673796791,Wang(patch1-Closure-22-Arja-plausible)
179b,Math,84,INCORRECT,./incorrect/Math-84/1628244108198.patch,ConFix,"org.apache.commons.math.optimization.direct,MultiDirectional.java,87,7",0.5,NewDataset(patch1-Math-84-ConFix-1)
17a,Time,24,CORRECT,./correct/Time-24/1624652313147.patch,N/A,"org.joda.time.format,DateTimeParserBucket.java,352,6",0.02527075812,Defects4J_2_0_0(Time-24)
17b,Time,11,INCORRECT,./incorrect/Time-11/1628244107950.patch,ConFix,"org.joda.time.tz,DateTimeZoneBuilder.java,369,7",0.125,NewDataset(patch1-Time-11-ConFix-1)
180a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313324.patch,RSRepair,"com.google.javascript.jscomp,CheckSideEffects.java,109,15",0.002673796791,Wang(patch1-Closure-22-RSRepair-plausible)
181b,Math,85,INCORRECT,./incorrect/Math-85/1628244108199.patch,ConFix,"org.apache.commons.math.analysis.solvers,UnivariateRealSolverUtils.java,195,7",0.05555555556,NewDataset(patch1-Math-85-ConFix-2)
182a,Closure,22,INCORRECT,./incorrect/Closure-22/1624652313326.patch,SimFix,"com.google.javascript.jscomp,CheckSideEffects.java,110,7",0.002673796791,Wang(patch1-Closure-22-SimFix-plausible)
183a,Closure,21,CORRECT,./correct/Closure-21/1624652313327.patch,N/A,"com.google.javascript.jscomp,CheckSideEffects.java,98,7;com.google.javascript.jscomp,CheckSideEffects.java,110,24",0.002673796791,Defects4J_2_0_0(Closure-21)
184a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313328.patch,Nopol2017,"com.google.javascript.jscomp,CheckSideEffects.java,115,6;com.google.javascript.jscomp,CheckSideEffects.java,122,6",0.002673796791,Xiong(Patch108)
185b,Math,88,INCORRECT,./incorrect/Math-88/1628244108202.patch,ConFix,"org.apache.commons.math.optimization.linear,SimplexTableau.java,335,7",0.1111111111,NewDataset(patch1-Math-88-ConFix-2)
186a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313330.patch,GenProg,"com.google.javascript.jscomp,CheckSideEffects.java,114,14",0.002673796791,Wang(patch1-Closure-21-GenProg-plausible)
187a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313331.patch,TBar,"com.google.javascript.jscomp,CheckSideEffects.java,117,7",0.002673796791,Wang(patch1-Closure-21-TBar-plausible)
187b,Closure,2,INCORRECT,./incorrect/Closure-2/1628244108203.patch,PraPR,"com.google.javascript.jscomp,TypeCheck.java,1653,7",0.0004101722724,NewDataset(11-Closure-2-PraPR)
188a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313332.patch,Kali,"com.google.javascript.jscomp,CheckSideEffects.java,117,7",0.002673796791,Wang(patch1-Closure-21-Kali-plausible)
188b,Closure,2,INCORRECT,./incorrect/Closure-2/1628244108204.patch,ConFix,"com.google.javascript.jscomp,TypeCheck.java,1653,7",0.0004101722724,NewDataset(patch1-Closure-2-ConFix-1)
189a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313333.patch,AVATAR,"com.google.javascript.jscomp,CheckSideEffects.java,116,7",0.002673796791,Wang(patch1-Closure-21-AVATAR-plausible)
18a,Time,24,INCORRECT,./incorrect/Time-24/1624652313149.patch,Arja-e,"org.joda.time,LocalDate.java,573,7",0.1296296296,Yuan(Arja-e(Time_24))
18b,Time,11,INCORRECT,./incorrect/Time-11/1628244107951.patch,Hercules,"org.joda.time.tz,DateTimeZoneBuilder.java,1455,8",0.1428571429,NewDataset(patch1-Time-11-Hercules-1)
190a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313334.patch,Arja,"com.google.javascript.jscomp,CheckSideEffects.java,118,8",0.002673796791,Wang(patch1-Closure-21-Arja-plausible)
191a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313335.patch,RSRepair,"com.google.javascript.jscomp,CheckSideEffects.java,115,12",0.002673796791,Wang(patch1-Closure-21-RSRepair-plausible)
192a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313336.patch,jKali,"com.google.javascript.jscomp,CheckSideEffects.java,115,12",0.002673796791,Wang(patch1-Closure-21-jKali-plausible)
192b,Lang,51,INCORRECT,./incorrect/Lang-51/1628244108208.patch,Hercules,"org.apache.commons.lang,BooleanUtils.java,674,7",1,NewDataset(patch1-Lang-51-Hercules-2)
193a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313337.patch,SimFix,"com.google.javascript.jscomp,CheckSideEffects.java,116,7",0.002673796791,Wang(patch1-Closure-21-SimFix-plausible)
193b,Lang,51,INCORRECT,./incorrect/Lang-51/1628244108209.patch,Hercules,"org.apache.commons.lang,BooleanUtils.java,669,7",1,NewDataset(patch1-Lang-51-Hercules-1)
194a,Closure,21,INCORRECT,./incorrect/Closure-21/1624652313338.patch,jMutRepair,"com.google.javascript.jscomp,CheckSideEffects.java,117,7",0.002673796791,Wang(patch1-Closure-21-jMutRepair-plausible)
195a,Closure,26,CORRECT,./correct/Closure-26/1624652313339.patch,N/A,"com.google.javascript.jscomp,ProcessCommonJSModules.java,125,6;com.google.javascript.jscomp,ProcessCommonJSModules.java,204,6;com.google.javascript.jscomp,ProcessCommonJSModules.java,225,6",0.8819171037,Defects4J_2_0_0(Closure-26)
195b,Math,94,INCORRECT,./incorrect/Math-94/1628244108211.patch,ConFix,"org.apache.commons.math.util,MathUtils.java,409,7",0.025,NewDataset(patch1-Math-94-ConFix-1)
196a,Closure,26,INCORRECT,./incorrect/Closure-26/1624652313340.patch,Nopol2017,"com.google.javascript.rhino,Node.java,1427,12",0.04427454379,Xiong(Patch110)
196b,Math,94,INCORRECT,./incorrect/Math-94/1628244108212.patch,GenPat,"org.apache.commons.math.util,MathUtils.java,409,7",0.025,NewDataset(patch1-Math-94-GenPat-1)
197a,Closure,26,INCORRECT,./incorrect/Closure-26/1624652313341.patch,SimFix,"com.google.javascript.jscomp,PeepholeFoldConstants.java,475,6",0.08787495503,Wang(patch1-Closure-26-SimFix-plausible)
197b,Math,94,CORRECT,./correct/Math-94/1628244108212.patch,N/A,"org.apache.commons.math.util,MathUtils.java,409,7",0.025,Defects4J_2_0_0(Math-94)
198a,Closure,73,CORRECT,./correct/Closure-73/1624652313343.patch,N/A,"com.google.javascript.jscomp,CodeGenerator.java,1042,7",0.002070393375,Defects4J_2_0_0(Closure-73)
198b,Math,95,INCORRECT,./incorrect/Math-95/1628244108213.patch,3sFix,"org.apache.commons.math.distribution,FDistributionImpl.java,145,7",0.3333333333,NewDataset(patch1-Math-95-3sFix-1)
199a,Closure,73,INCORRECT,./incorrect/Closure-73/1624652313345.patch,SequenceR,"com.google.javascript.jscomp,CodeGenerator.java,1042,7",0.002070393375,Ye(patch1-Closure-73-SequenceR)
199b,Math,95,INCORRECT,./incorrect/Math-95/1628244108214.patch,LSRepair,"org.apache.commons.math.distribution,FDistributionImpl.java,140,12",0.3333333333,NewDataset(patch1-Math-95-LSRepair-1)
19a,Time,17,CORRECT,./correct/Time-17/1624652313150.patch,N/A,"org.joda.time,DateTimeZone.java,1164,19",0.3333333333,Defects4J_2_0_0(Time-17)
1a,Time,4,CORRECT,./correct/Time-4/1624652313115.patch,N/A,"org.joda.time,Partial.java,461,7",0.03571428571,Defects4J_2_0_0(Time-4)
1b,Time,4,INCORRECT,./incorrect/Time-4/1628244107920.patch,ConFix,"org.joda.time.field,ZeroIsMaxDateTimeField.java,175,7",1,NewDataset(patch1-Time-4-ConFix-2)
200a,Closure,78,CORRECT,./correct/Closure-78/1624652313346.patch,N/A,"com.google.javascript.jscomp,PeepholeFoldConstants.java,708,14",0.04545454545,Defects4J_2_0_0(Closure-78)
200b,Math,95,INCORRECT,./incorrect/Math-95/1628244108215.patch,GenPat,"org.apache.commons.math.distribution,FDistributionImpl.java,145,7",0.3333333333,NewDataset(patch1-Math-95-GenPat-1)
201a,Closure,78,INCORRECT,./incorrect/Closure-78/1624652313347.patch,GenProg,"com.google.javascript.jscomp,AbstractPeepholeOptimization.java,51,7",0.2,Wang(patch1-Closure-78-GenProg-plausible)
201b,Math,95,INCORRECT,./incorrect/Math-95/1628244108216.patch,ConFix,"org.apache.commons.math.distribution,FDistributionImpl.java,144,7",0.3333333333,NewDataset(patch1-Math-95-ConFix-1)
202a,Closure,78,INCORRECT,./incorrect/Closure-78/1624652313348.patch,Kali,"com.google.javascript.jscomp,AbstractPeepholeOptimization.java,51,7",0.2,Wang(patch1-Closure-78-Kali-plausible)
203a,Closure,78,INCORRECT,./incorrect/Closure-78/1624652313349.patch,Arja,"com.google.javascript.jscomp,PeepholeFoldConstants.java,655,7;com.google.javascript.jscomp,PeepholeFoldConstants.java,760,9",0.06818181818,Wang(patch1-Closure-78-Arja-plausible)
203b,Math,99,INCORRECT,./incorrect/Math-99/1628244108217.patch,LSRepair,"org.apache.commons.math.util,MathUtils.java,536,59",0.04166666667,NewDataset(patch1-Math-99-LSRepair-1)
204a,Closure,78,INCORRECT,./incorrect/Closure-78/1624652313350.patch,RSRepair,"com.google.javascript.jscomp,AbstractPeepholeOptimization.java,51,7",0.2,Wang(patch1-Closure-78-RSRepair-plausible)
204b,Math,99,CORRECT,./correct/Math-99/1628244108220.patch,N/A,"org.apache.commons.math.util,MathUtils.java,540,6;org.apache.commons.math.util,MathUtils.java,711,6",0.5208333333,Defects4J_2_0_0(Math-99)
205a,Closure,75,CORRECT,./correct/Closure-75/1624652313351.patch,N/A,"com.google.javascript.jscomp,NodeUtil.java,310,7;com.google.javascript.jscomp,NodeUtil.java,372,7",0.2,Defects4J_2_0_0(Closure-75)
205b,Lang,45,INCORRECT,./incorrect/Lang-45/1628244108235.patch,GenPat,"org.apache.commons.lang,WordUtils.java,626,6",1,NewDataset(patch1-Lang-45-GenPat-1)
206a,Closure,75,INCORRECT,./incorrect/Closure-75/1624652313352.patch,Nopol2017,"com.google.javascript.rhino,Node.java,1408,7",0.0003151591554,Xiong(Patch131)
206b,Lang,45,INCORRECT,./incorrect/Lang-45/1628244108246.patch,ConFix,"org.apache.commons.lang,WordUtils.java,619,7",1,NewDataset(patch1-Lang-45-ConFix-1)
207a,Closure,75,INCORRECT,./incorrect/Closure-75/1624652313353.patch,GenProg,"com.google.javascript.rhino,Token.java,300,7;com.google.javascript.jscomp,PeepholeFoldConstants.java,260,9",0.01904262753,Wang(patch1-Closure-75-GenProg-plausible)
208a,Closure,75,INCORRECT,./incorrect/Closure-75/1624652313359.patch,Kali,"com.google.javascript.jscomp,NodeUtil.java,329,10",0.2,Wang(patch1-Closure-75-Kali-plausible)
209a,Closure,75,INCORRECT,./incorrect/Closure-75/1624652313360.patch,Arja,"com.google.javascript.jscomp,CodeGenerator.java,1013,10;com.google.javascript.jscomp,CodeGenerator.java,1152,10",0.1010638298,Wang(patch1-Closure-75-Arja-plausible)
209b,Lang,63,INCORRECT,./incorrect/Lang-63/1628244108251.patch,ConFix,"org.apache.commons.lang.time,DurationFormatUtils.java,435,7",0.3333333333,NewDataset(patch1-Lang-63-ConFix-2)
20a,Time,17,INCORRECT,./incorrect/Time-17/1624652313151.patch,Arja-e,"org.joda.time,DateTimeZone.java,1172,7",0.3333333333,Yuan(Arja-e(Time_17))
210a,Closure,75,INCORRECT,./incorrect/Closure-75/1624652313361.patch,RSRepair,"com.google.javascript.jscomp,NodeUtil.java,298,7",0.03448275862,Wang(patch1-Closure-75-RSRepair-plausible)
211a,Closure,76,CORRECT,./correct/Closure-76/1624652313362.patch,N/A,"com.google.javascript.jscomp,DeadAssignmentsElimination.java,297,26;com.google.javascript.jscomp,DeadAssignmentsElimination.java,337,6;com.google.javascript.jscomp,DeadAssignmentsElimination.java,359,9;com.google.javascript.jscomp,DeadAssignmentsElimination.java,369,13",0.1976470588,Defects4J_2_0_0(Closure-76)
212a,Closure,76,INCORRECT,./incorrect/Closure-76/1624652313363.patch,Nopol2017,"com.google.javascript.rhino,Node.java,1366,12",0.001298279779,Xiong(Patch132)
212b,Lang,60,INCORRECT,./incorrect/Lang-60/1628244108261.patch,ConFix,"org.apache.commons.lang.text,StrBuilder.java,1111,7",0.0625,NewDataset(patch1-Lang-60-ConFix-1)
213a,Closure,86,CORRECT,./correct/Closure-86/1624652313364.patch,N/A,"com.google.javascript.jscomp,NodeUtil.java,2462,7",0.1186440678,Defects4J_2_0_0(Closure-86)
213b,Lang,60,INCORRECT,./incorrect/Lang-60/1628244108262.patch,LSRepair,"org.apache.commons.lang.text,StrBuilder.java,1669,13",0.5,NewDataset(patch1-Lang-60-LSRepair-1)
214a,Closure,86,INCORRECT,./incorrect/Closure-86/1624652313365.patch,SequenceR,"com.google.javascript.jscomp,NodeUtil.java,2462,7",0.1186440678,Ye(patch2-Closure-86-SequenceR)
215a,Closure,86,INCORRECT,./incorrect/Closure-86/1624652313366.patch,SequenceR,"com.google.javascript.jscomp,NodeUtil.java,2462,7",0.1186440678,Ye(patch5-Closure-86-SequenceR)
215b,Math,70,INCORRECT,./incorrect/Math-70/1628244108263.patch,VFix,"org.apache.commons.math.analysis.solvers,BisectionSolver.java,85,6",0.25,NewDataset(patch1-Math-70-VFix-1)
216a,Closure,86,INCORRECT,./incorrect/Closure-86/1624652313367.patch,SequenceR,"com.google.javascript.jscomp,NodeUtil.java,2462,7",0.1186440678,Ye(patch4-Closure-86-SequenceR)
216b,Math,70,INCORRECT,./incorrect/Math-70/1628244108264.patch,3sFix,"org.apache.commons.math.analysis.solvers,BisectionSolver.java,69,7",1,NewDataset(patch1-Math-70-3sFix-1)
217a,Closure,86,INCORRECT,./incorrect/Closure-86/1624652313368.patch,SequenceR,"com.google.javascript.jscomp,NodeUtil.java,2462,7",0.1186440678,Ye(patch3-Closure-86-SequenceR)
218a,Closure,50,CORRECT,./correct/Closure-50/1624652313368.patch,N/A,"com.google.javascript.jscomp,PeepholeReplaceKnownMethods.java,373,7;com.google.javascript.jscomp,PeepholeReplaceKnownMethods.java,386,7",0.05714285714,Defects4J_2_0_0(Closure-50)
219a,Closure,50,INCORRECT,./incorrect/Closure-50/1624652313369.patch,Nopol2017,"com.google.javascript.rhino,Node.java,1564,12",0.0005875440658,Xiong(Patch122)
21a,Time,17,INCORRECT,./incorrect/Time-17/1624652313153.patch,kPAR,"org.joda.time,DateTimeZone.java,1165,7",0.3333333333,Wang(patch1-Time-17-kPAR-plausible)
220a,Closure,55,CORRECT,./correct/Closure-55/1624652313370.patch,N/A,"com.google.javascript.jscomp,FunctionRewriter.java,114,7",0.04545454545,Defects4J_2_0_0(Closure-55)
220b,Math,61,INCORRECT,./incorrect/Math-61/1628244108268.patch,ConFix,"org.apache.commons.math.distribution,PoissonDistributionImpl.java,91,7",0.06666666667,NewDataset(patch1-Math-61-ConFix-1)
221a,Closure,55,INCORRECT,./incorrect/Closure-55/1624652313371.patch,Nopol2017,"com.google.javascript.jscomp,FunctionRewriter.java,90,6;com.google.javascript.jscomp,FunctionRewriter.java,101,6",0.04545454545,Xiong(Patch123)
221b,Math,61,CORRECT,./correct/Math-61/1628244108269.patch,N/A,"org.apache.commons.math.distribution,PoissonDistributionImpl.java,19,7;org.apache.commons.math.distribution,PoissonDistributionImpl.java,91,7",0.06666666667,Defects4J_2_0_0(Math-61)
222a,Closure,55,INCORRECT,./incorrect/Closure-55/1624652313372.patch,GenProg,"com.google.javascript.jscomp,FunctionRewriter.java,63,11",0.04545454545,Wang(patch1-Closure-55-GenProg-plausible)
223a,Closure,55,INCORRECT,./incorrect/Closure-55/1624652313373.patch,Kali,"com.google.javascript.jscomp,FunctionRewriter.java,76,7",0.04545454545,Wang(patch1-Closure-55-Kali-plausible)
223b,Math,62,INCORRECT,./incorrect/Math-62/1628244108271.patch,ConFix,"org.apache.commons.math.optimization.univariate,MultiStartUnivariateRealOptimizer.java,159,7",0.5,NewDataset(patch1-Math-62-ConFix-2)
224a,Closure,55,INCORRECT,./incorrect/Closure-55/1624652313374.patch,Arja,"com.google.javascript.jscomp,FunctionRewriter.java,85,7;com.google.javascript.jscomp,FunctionRewriter.java,114,7",0.04545454545,Wang(patch1-Closure-55-Arja-plausible)
225a,Closure,55,INCORRECT,./incorrect/Closure-55/1624652313375.patch,RSRepair,"com.google.javascript.jscomp,FunctionRewriter.java,87,18",0.04545454545,Wang(patch1-Closure-55-RSRepair-plausible)
225b,Math,63,INCORRECT,./incorrect/Math-63/1628244108272.patch,Hercules,"org.apache.commons.math.util,MathUtils.java,414,7",1,NewDataset(patch1-Math-63-Hercules-1)
226a,Closure,59,CORRECT,./correct/Closure-59/1624652313376.patch,N/A,"com.google.javascript.jscomp,Compiler.java,252,7",0.0001672520488,Defects4J_2_0_0(Closure-59)
226b,Math,63,INCORRECT,./incorrect/Math-63/1628244108274.patch,ConFix,"org.apache.commons.math.util,MathUtils.java,414,7",1,NewDataset(patch1-Math-63-ConFix-1)
227a,Closure,59,INCORRECT,./incorrect/Closure-59/1624652313377.patch,GenProg,"com.google.javascript.jscomp,WarningLevel.java,39,7",0,Wang(patch1-Closure-59-GenProg-plausible)
228a,Closure,59,INCORRECT,./incorrect/Closure-59/1624652313378.patch,Kali,"com.google.javascript.jscomp,DefaultPassConfig.java,260,7",0.006849315068,Wang(patch1-Closure-59-Kali-plausible)
228b,Lang,59,INCORRECT,./incorrect/Lang-59/1628244108276.patch,ConFix,"org.apache.commons.lang.text,StrBuilder.java,877,7",0.3333333333,NewDataset(patch1-Lang-59-ConFix-1)
229a,Closure,59,INCORRECT,./incorrect/Closure-59/1624652313379.patch,Arja,"com.google.javascript.jscomp,WarningLevel.java,39,7",0,Wang(patch1-Closure-59-Arja-plausible)
229b,Lang,59,INCORRECT,./incorrect/Lang-59/1628244108277.patch,GenPat,"org.apache.commons.lang.text,StrBuilder.java,877,7",0.3333333333,NewDataset(patch1-Lang-59-GenPat-1)
22a,Time,18,CORRECT,./correct/Time-18/1624652313154.patch,N/A,"org.joda.time.chrono,GJChronology.java,361,9",0.05263157895,Defects4J_2_0_0(Time-18)
22b,Chart,6,INCORRECT,./incorrect/Chart-6/1628244107956.patch,Hercules,"org.jfree.chart.util,ShapeList.java,78,7",0.07407407407,NewDataset(patch1-Chart-6-Hercules-1)
230a,Closure,59,INCORRECT,./incorrect/Closure-59/1624652313380.patch,RSRepair,"com.google.javascript.jscomp,WarningLevel.java,76,7",0.05882352941,Wang(patch1-Closure-59-RSRepair-plausible)
231a,Closure,57,CORRECT,./correct/Closure-57/1624652313380.patch,N/A,"com.google.javascript.jscomp,ClosureCodingConvention.java,194,7",0.07692307692,Defects4J_2_0_0(Closure-57)
232a,Closure,57,INCORRECT,./incorrect/Closure-57/1624652313381.patch,SimFix,"com.google.javascript.jscomp,ClosureCodingConvention.java,194,7",0.07692307692,Wang(patch1-Closure-57-SimFix-plausible)
232b,Lang,58,INCORRECT,./incorrect/Lang-58/1628244108279.patch,GenPat,"org.apache.commons.lang.math,NumberUtils.java,449,10",0.3333333333,NewDataset(patch1-Lang-58-GenPat-1)
233a,Closure,62,CORRECT,./correct/Closure-62/1624652313382.patch,N/A,"com.google.javascript.jscomp,LightweightMessageFormatter.java,95,7",0.04255319149,Defects4J_2_0_0(Closure-62)
234a,Closure,62,INCORRECT,./incorrect/Closure-62/1624652313383.patch,Nopol2017,"com.google.javascript.jscomp,LightweightMessageFormatter.java,94,8",0.04255319149,Xiong(Patch126)
235a,Closure,62,INCORRECT,./incorrect/Closure-62/1624652313384.patch,Cardumen,"com.google.javascript.jscomp,LightweightMessageFormatter.java,94,8",0.04255319149,Wang(patch1-Closure-62-Cardumen-plausible)
235b,Math,80,INCORRECT,./incorrect/Math-80/1628244108281.patch,LSRepair,"org.apache.commons.math.linear,EigenDecompositionImpl.java,1129,21",0.05882352941,NewDataset(patch1-Math-80-LSRepair-1)
236a,Closure,62,INCORRECT,./incorrect/Closure-62/1624652313385.patch,kPAR,"com.google.javascript.jscomp,LightweightMessageFormatter.java,94,8",0.04255319149,Wang(patch1-Closure-62-kPAR-plausible)
237a,Closure,62,INCORRECT,./incorrect/Closure-62/1624652313386.patch,jKali,"com.google.javascript.jscomp,LightweightMessageFormatter.java,94,8",0.04255319149,Wang(patch1-Closure-62-jKali-plausible)
238a,Closure,62,INCORRECT,./incorrect/Closure-62/1624652313387.patch,Jaid,"com.google.javascript.jscomp,LightweightMessageFormatter.java,95,7",0.04255319149,Ye(patch1-Closure-62-Jaid-plausible)
238b,Math,80,INCORRECT,./incorrect/Math-80/1628244108284.patch,GenPat,"org.apache.commons.math.linear,EigenDecompositionImpl.java,837,7",0.05882352941,NewDataset(patch1-Math-80-GenPat-2)
239a,Closure,60,CORRECT,./correct/Closure-60/1624652313387.patch,N/A,"com.google.javascript.jscomp,NodeUtil.java,105,6;com.google.javascript.jscomp,NodeUtil.java,133,7",0.005649717514,Defects4J_2_0_0(Closure-60)
239b,Math,80,INCORRECT,./incorrect/Math-80/1628244108286.patch,ConFix,"org.apache.commons.math.linear,EigenDecompositionImpl.java,1134,7",0.05882352941,NewDataset(patch1-Math-80-ConFix-2)
23a,Time,18,INCORRECT,./incorrect/Time-18/1624652313155.patch,Nopol2017,"org.joda.time.chrono,BasicChronology.java,602,7",0.0008643042351,Xiong(Patch186)
23b,Chart,6,INCORRECT,./incorrect/Chart-6/1628244107957.patch,LSRepair,"org.jfree.chart.util,ShapeList.java,100,17",0.008968609865,NewDataset(patch1-Chart-6-LSRepair-1)
240a,Closure,60,INCORRECT,./incorrect/Closure-60/1624652313388.patch,Nopol2017,"com.google.javascript.jscomp,PeepholeSubstituteAlternateSyntax.java,1194,7",0.02127659574,Xiong(Patch124)
241a,Closure,66,CORRECT,./correct/Closure-66/1624652313389.patch,N/A,"com.google.javascript.jscomp,TypeCheck.java,513,7",0.0009025270758,Defects4J_2_0_0(Closure-66)
241b,Math,81,INCORRECT,./incorrect/Math-81/1628244108287.patch,ConFix,"org.apache.commons.math.linear,EigenDecompositionImpl.java,1531,7",0.0625,NewDataset(patch1-Math-81-ConFix-1)
242a,Closure,66,INCORRECT,./incorrect/Closure-66/1624652313390.patch,Nopol2017,"com.google.javascript.jscomp,TypeCheck.java,819,7",0.000912825194,Xiong(Patch128)
242b,Math,81,INCORRECT,./incorrect/Math-81/1628244108288.patch,GenPat,"org.apache.commons.math.linear,EigenDecompositionImpl.java,1523,7",0.0625,NewDataset(patch1-Math-81-GenPat-1)
243a,Closure,66,INCORRECT,./incorrect/Closure-66/1624652313391.patch,TBar,"com.google.javascript.jscomp,TypeCheck.java,1910,7",0.04545454545,Wang(patch1-Closure-66-TBar-plausible)
244a,Closure,67,CORRECT,./correct/Closure-67/1624652313392.patch,N/A,"com.google.javascript.jscomp,AnalyzePrototypeProperties.java,315,7",0.015625,Defects4J_2_0_0(Closure-67)
244b,Math,82,INCORRECT,./incorrect/Math-82/1628244108289.patch,ConFix,"org.apache.commons.math.optimization.linear,SimplexSolver.java,80,7",0.07142857143,NewDataset(patch1-Math-82-ConFix-1)
245a,Closure,67,INCORRECT,./incorrect/Closure-67/1624652313392.patch,GenProg,"com.google.javascript.jscomp,RemoveUnusedPrototypeProperties.java,81,28",0.02173913043,Wang(patch1-Closure-67-GenProg-plausible)
246a,Closure,67,INCORRECT,./incorrect/Closure-67/1624652313393.patch,Kali,"com.google.javascript.jscomp,RemoveUnusedPrototypeProperties.java,97,7",0.02173913043,Wang(patch1-Closure-67-Kali-plausible)
246b,Math,72,INCORRECT,./incorrect/Math-72/1628244108291.patch,GenPat,"org.apache.commons.math.analysis.solvers,BrentSolver.java,112,7",0.3333333333,NewDataset(patch1-Math-72-GenPat-1)
247a,Closure,67,INCORRECT,./incorrect/Closure-67/1624652313394.patch,Arja,"com.google.javascript.jscomp,RemoveUnusedPrototypeProperties.java,84,19",0.02173913043,Wang(patch1-Closure-67-Arja-plausible)
247b,Math,72,CORRECT,./correct/Math-72/1628244108292.patch,N/A,"org.apache.commons.math.analysis.solvers,BrentSolver.java,112,7;org.apache.commons.math.analysis.solvers,BrentSolver.java,124,7",0.3333333333,Defects4J_2_0_0(Math-72)
248a,Closure,67,INCORRECT,./incorrect/Closure-67/1624652313395.patch,RSRepair,"com.google.javascript.jscomp,RemoveUnusedPrototypeProperties.java,85,7",0.02173913043,Wang(patch1-Closure-67-RSRepair-plausible)
